3.1440000e+00,9.0000000e+00,8.3792290e+03,1.3867570e+03,7.1118110e+03,6.0358000e+01,6.0358000e+01,6.0600200e+02,2.8800000e+02,5.8758700e+02,1.3890000e+00,9.9800000e-01,7.5740000e+00,1.0200000e+00,1.3086000e+01,2.5900000e-01,9.5000000e-01,9.7500000e-01
3.1440000e+00,9.0000000e+00,8.3793070e+03,1.3867580e+03,7.1143960e+03,6.0353000e+01,6.0353000e+01,6.0516900e+02,2.8800000e+02,5.8743700e+02,1.3890000e+00,9.9800000e-01,7.5670000e+00,1.0200000e+00,1.3052000e+01,2.5800000e-01,9.5000000e-01,9.7600000e-01
3.1440000e+00,9.0000000e+00,8.3794560e+03,1.3867590e+03,7.1169870e+03,6.0356000e+01,6.0356000e+01,6.0433800e+02,2.8800000e+02,5.8728600e+02,1.3890000e+00,9.9800000e-01,7.5590000e+00,1.0200000e+00,1.3018000e+01,2.5800000e-01,9.5000000e-01,9.7700000e-01
3.1440000e+00,9.0000000e+00,8.3795480e+03,1.3867590e+03,7.1195750e+03,6.0351000e+01,6.0351000e+01,6.0350900e+02,2.8800000e+02,5.8713600e+02,1.3890000e+00,9.9800000e-01,7.5520000e+00,1.0200000e+00,1.2983000e+01,2.5700000e-01,9.5000000e-01,9.7800000e-01
3.1440000e+00,9.0000000e+00,8.3796160e+03,1.3867600e+03,7.1221620e+03,6.0358000e+01,6.0358000e+01,6.0268000e+02,2.8800000e+02,5.8698600e+02,1.3880000e+00,9.9800000e-01,7.5440000e+00,1.0200000e+00,1.2949000e+01,2.5600000e-01,9.5000000e-01,9.7900000e-01
3.1440000e+00,9.0000000e+00,8.3797290e+03,1.3867600e+03,7.1247530e+03,6.0361000e+01,6.0361000e+01,6.0185500e+02,2.8800000e+02,5.8683600e+02,1.3880000e+00,9.9800000e-01,7.5370000e+00,1.0200000e+00,1.2915000e+01,2.5600000e-01,9.5000000e-01,9.8000000e-01
3.1440000e+00,9.0000000e+00,8.3798290e+03,1.3867610e+03,7.1273430e+03,6.0364000e+01,6.0364000e+01,6.0103000e+02,2.8800000e+02,5.8668600e+02,1.3880000e+00,9.9800000e-01,7.5300000e+00,1.0200000e+00,1.2881000e+01,2.5500000e-01,9.5000000e-01,9.8100000e-01
3.1440000e+00,9.0000000e+00,8.3799280e+03,1.3867610e+03,7.1299340e+03,6.0365000e+01,6.0365000e+01,6.0020800e+02,2.8800000e+02,5.8653600e+02,1.3880000e+00,9.9800000e-01,7.5220000e+00,1.0200000e+00,1.2847000e+01,2.5400000e-01,9.5000000e-01,9.8200000e-01
3.1440000e+00,9.0000000e+00,8.3800790e+03,1.3867620e+03,7.1325300e+03,6.0363000e+01,6.0363000e+01,5.9938700e+02,2.8800000e+02,5.8638700e+02,1.3880000e+00,9.9800000e-01,7.5150000e+00,1.0200000e+00,1.2813000e+01,2.5400000e-01,9.5000000e-01,9.8300000e-01
3.1440000e+00,9.0000000e+00,8.3801410e+03,1.3867630e+03,7.1351200e+03,6.0365000e+01,6.0365000e+01,5.9856800e+02,2.8800000e+02,5.8623700e+02,1.3880000e+00,9.9800000e-01,7.5080000e+00,1.0200000e+00,1.2780000e+01,2.5300000e-01,9.5000000e-01,9.8400000e-01
3.1440000e+00,9.0000000e+00,8.3802580e+03,1.3867630e+03,7.1377150e+03,6.0371000e+01,6.0371000e+01,5.9775000e+02,2.8800000e+02,5.8608800e+02,1.3880000e+00,9.9800000e-01,7.5010000e+00,1.0200000e+00,1.2746000e+01,2.5200000e-01,9.5000000e-01,9.8500000e-01
3.1440000e+00,9.0000000e+00,8.3803900e+03,1.3867640e+03,7.1403110e+03,6.0369000e+01,6.0369000e+01,5.9693500e+02,2.8800000e+02,5.8593900e+02,1.3880000e+00,9.9800000e-01,7.4930000e+00,1.0200000e+00,1.2712000e+01,2.5200000e-01,9.5000000e-01,9.8600000e-01
3.1440000e+00,9.0000000e+00,8.3804890e+03,1.3867640e+03,7.1429060e+03,6.0376000e+01,6.0376000e+01,5.9612100e+02,2.8800000e+02,5.8579000e+02,1.3870000e+00,9.9800000e-01,7.4860000e+00,1.0200000e+00,1.2678000e+01,2.5100000e-01,9.5000000e-01,9.8700000e-01
3.1440000e+00,9.0000000e+00,8.3805430e+03,1.3867650e+03,7.1454980e+03,6.0364000e+01,6.0364000e+01,5.9530800e+02,2.8800000e+02,5.8564100e+02,1.3870000e+00,9.9800000e-01,7.4790000e+00,1.0200000e+00,1.2645000e+01,2.5000000e-01,9.5000000e-01,9.8800000e-01
3.1440000e+00,9.0000000e+00,8.3806980e+03,1.3867660e+03,7.1480980e+03,6.0366000e+01,6.0366000e+01,5.9449800e+02,2.8800000e+02,5.8549200e+02,1.3870000e+00,9.9800000e-01,7.4720000e+00,1.0200000e+00,1.2611000e+01,2.5000000e-01,9.5000000e-01,9.8900000e-01
3.1440000e+00,9.0000000e+00,8.3808170e+03,1.3867660e+03,7.1506960e+03,6.0381000e+01,6.0381000e+01,5.9368900e+02,2.8800000e+02,5.8534300e+02,1.3870000e+00,9.9800000e-01,7.4640000e+00,1.0200000e+00,1.2577000e+01,2.4900000e-01,9.5000000e-01,9.9000000e-01
