6.1750000e+00,1.8000000e+01,2.9792731e+04,2.3074040e+03,8.8283600e+03,2.4627800e+02,2.4627800e+02,8.0043400e+02,2.8800000e+02,6.7639700e+02,2.5010000e+00,9.9800000e-01,1.3356000e+01,1.0300000e+00,3.5760000e+01,7.0800000e-01,9.5000000e-01,9.7500000e-01
6.1750000e+00,1.8000000e+01,2.9792983e+04,2.3073880e+03,8.8293940e+03,2.4629500e+02,2.4629500e+02,7.9929800e+02,2.8800000e+02,6.7617000e+02,2.5010000e+00,9.9800000e-01,1.3342000e+01,1.0300000e+00,3.5687000e+01,7.0700000e-01,9.5000000e-01,9.7600000e-01
6.1750000e+00,1.8000000e+01,2.9793328e+04,2.3073770e+03,8.8304330e+03,2.4622000e+02,2.4622000e+02,7.9816600e+02,2.8800000e+02,6.7594300e+02,2.5010000e+00,9.9800000e-01,1.3328000e+01,1.0300000e+00,3.5613000e+01,7.0500000e-01,9.5000000e-01,9.7700000e-01
6.1750000e+00,1.8000000e+01,2.9793658e+04,2.3073650e+03,8.8314710e+03,2.4628800e+02,2.4628800e+02,7.9703700e+02,2.8800000e+02,6.7571800e+02,2.5000000e+00,9.9800000e-01,1.3315000e+01,1.0300000e+00,3.5540000e+01,7.0400000e-01,9.5000000e-01,9.7800000e-01
6.1750000e+00,1.8000000e+01,2.9793951e+04,2.3073510e+03,8.8325060e+03,2.4625400e+02,2.4625400e+02,7.9591100e+02,2.8800000e+02,6.7549300e+02,2.5000000e+00,9.9800000e-01,1.3301000e+01,1.0300000e+00,3.5467000e+01,7.0200000e-01,9.5000000e-01,9.7900000e-01
6.1750000e+00,1.8000000e+01,2.9794302e+04,2.3073440e+03,8.8335460e+03,2.4623600e+02,2.4623600e+02,7.9478900e+02,2.8800000e+02,6.7526800e+02,2.5000000e+00,9.9800000e-01,1.3287000e+01,1.0300000e+00,3.5393000e+01,7.0100000e-01,9.5000000e-01,9.8000000e-01
6.1750000e+00,1.8000000e+01,2.9794580e+04,2.3073300e+03,8.8345800e+03,2.4631500e+02,2.4631500e+02,7.9367100e+02,2.8800000e+02,6.7504400e+02,2.4990000e+00,9.9800000e-01,1.3273000e+01,1.0300000e+00,3.5321000e+01,6.9900000e-01,9.5000000e-01,9.8100000e-01
6.1750000e+00,1.8000000e+01,2.9794844e+04,2.3073170e+03,8.8356130e+03,2.4624600e+02,2.4624600e+02,7.9255600e+02,2.8800000e+02,6.7482100e+02,2.4990000e+00,9.9800000e-01,1.3259000e+01,1.0300000e+00,3.5248000e+01,6.9800000e-01,9.5000000e-01,9.8200000e-01
6.1750000e+00,1.8000000e+01,2.9795241e+04,2.3073110e+03,8.8366550e+03,2.4625500e+02,2.4625500e+02,7.9144400e+02,2.8800000e+02,6.7459900e+02,2.4990000e+00,9.9800000e-01,1.3246000e+01,1.0300000e+00,3.5176000e+01,6.9600000e-01,9.5000000e-01,9.8300000e-01
6.1750000e+00,1.8000000e+01,2.9795502e+04,2.3073000e+03,8.8376870e+03,2.4633300e+02,2.4633300e+02,7.9033600e+02,2.8800000e+02,6.7437600e+02,2.4980000e+00,9.9800000e-01,1.3232000e+01,1.0300000e+00,3.5103000e+01,6.9500000e-01,9.5000000e-01,9.8400000e-01
